2.3.1.87,"['acetyl-CoA [CPD:C00024]', '2-arylethylamine [CPD:C15534]']","['CoA [CPD:C00010]', 'N-acetyl-2-arylethylamine [CPD:C15535]']",R03760,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP000004
2.7.10.2,"['ATP [CPD:C00002]', '[protein]-L-tyrosine [CPD:C00585]']","['ADP [CPD:C00008]', '[protein]-L-tyrosine phosphate [CPD:C01167]']",R02584,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-tyrosine kinases']",MGP001693
3.1.1.4,"['phosphatidylcholine [CPD:C00157]', 'H2O [CPD:C00001]']","['1-acylglycerophosphocholine [CPD:C04230]', 'carboxylate [CPD:C00060]']",R01313,"['Hydrolases', 'Acting on ester bonds', 'Carboxylic-ester hydrolases']",MGP003649
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP003765
6.1.1.6,"['ATP [CPD:C00002]', 'L-lysine [CPD:C00047]', 'tRNA(Lys) [CPD:C01646]']","['AMP [CPD:C00020]', 'diphosphate [CPD:C00013]', 'L-lysyl-tRNA(Lys) [CPD:C01931]']",R03658,"['Ligases', 'Forming carbon-oxygen bonds', 'Ligases forming aminoacyl-tRNA and related compounds']",MGP001698
2.3.1.48,"['acetyl-CoA [CPD:C00024]', '[protein]-L-lysine [CPD:C02188]']","['CoA [CPD:C00010]', '[protein]-N6-acetyl-L-lysine [CPD:C20743]']",(other,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP001181
2.3.1.48,"['acetyl-CoA [CPD:C00024]', '[protein]-L-lysine [CPD:C02188]']","['CoA [CPD:C00010]', '[protein]-N6-acetyl-L-lysine [CPD:C20743]']",(other,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP003717
2.3.1.48,"['acetyl-CoA [CPD:C00024]', '[protein]-L-lysine [CPD:C02188]']","['CoA [CPD:C00010]', '[protein]-N6-acetyl-L-lysine [CPD:C20743]']",(other,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP004273
2.3.1.48,"['acetyl-CoA [CPD:C00024]', '[protein]-L-lysine [CPD:C02188]']","['CoA [CPD:C00010]', '[protein]-N6-acetyl-L-lysine [CPD:C20743]']",(other,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP003440
2.3.1.48,"['acetyl-CoA [CPD:C00024]', '[protein]-L-lysine [CPD:C02188]']","['CoA [CPD:C00010]', '[protein]-N6-acetyl-L-lysine [CPD:C20743]']",(other,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP004696
2.3.1.48,"['acetyl-CoA [CPD:C00024]', '[protein]-L-lysine [CPD:C02188]']","['CoA [CPD:C00010]', '[protein]-N6-acetyl-L-lysine [CPD:C20743]']",(other,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP004463
2.3.1.48,"['acetyl-CoA [CPD:C00024]', '[protein]-L-lysine [CPD:C02188]']","['CoA [CPD:C00010]', '[protein]-N6-acetyl-L-lysine [CPD:C20743]']",(other,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP006111
1.14.11.27,"['[histone H3]-N6,N6-dimethyl-L-lysine36', '2-oxoglutarate [CPD:C00026]', 'O2 [CPD:C00007]', '[histone H3]-N6-methyl-L-lysine36']","['[histone H3]-L-lysine36', 'succinate [CPD:C00042]', 'formaldehyde [CPD:C00067]', 'CO2 [CPD:C00011]', '[histone H3]-N6-methyl-L-lysine36']",R09510,"['Oxidoreductases', 'Acting on paired donors, with incorporation or reduction of molecular oxygen', 'With 2-oxoglutarate as one donor, and incorporation of one atom of oxygen into each donor']",MGP004560
1.14.11.27,"['[histone H3]-N6,N6-dimethyl-L-lysine36', '2-oxoglutarate [CPD:C00026]', 'O2 [CPD:C00007]', '[histone H3]-N6-methyl-L-lysine36']","['[histone H3]-L-lysine36', 'succinate [CPD:C00042]', 'formaldehyde [CPD:C00067]', 'CO2 [CPD:C00011]', '[histone H3]-N6-methyl-L-lysine36']",R09510,"['Oxidoreductases', 'Acting on paired donors, with incorporation or reduction of molecular oxygen', 'With 2-oxoglutarate as one donor, and incorporation of one atom of oxygen into each donor']",MGP006159
2.7.10.1,"['ATP [CPD:C00002]', '[protein]-L-tyrosine [CPD:C00585]']","['ADP [CPD:C00008]', '[protein]-L-tyrosine phosphate [CPD:C01167]']",R02584,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-tyrosine kinases']",MGP001748
1.1.1.102,"['sphinganine [CPD:C00836]', 'NADP+ [CPD:C00006]']","['3-dehydrosphinganine [CPD:C02934]', 'NADPH [CPD:C00005]', 'H+ [CPD:C00080]']",R02978,"['Oxidoreductases', 'Acting on the CH-OH group of donors', 'With NAD+ or NADP+ as acceptor']",MGP001116
2.7.1.3,"['ATP [CPD:C00002]', 'D-fructose [CPD:C00095]']","['ADP [CPD:C00008]', 'D-fructose 1-phosphate [CPD:C01094]']",R00866,"['Transferases', 'Transferring phosphorus-containing groups', 'Phosphotransferases with an alcohol group as acceptor']",MGP001749
2.7.10.1,"['ATP [CPD:C00002]', '[protein]-L-tyrosine [CPD:C00585]']","['ADP [CPD:C00008]', '[protein]-L-tyrosine phosphate [CPD:C01167]']",R02584,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-tyrosine kinases']",MGP001765
1.14.13.9,"['L-kynurenine [CPD:C00328]', 'NADPH [CPD:C00005]', 'H+ [CPD:C00080]', 'O2 [CPD:C00007]']","['3-hydroxy-L-kynurenine [CPD:C03227]', 'NADP+ [CPD:C00006]', 'H2O [CPD:C00001]']",R01960,"['Oxidoreductases', 'Acting on paired donors, with incorporation or reduction of molecular oxygen', 'With NADH or NADPH as one donor, and incorporation of one atom of oxygen into the other donor']",MGP003603
3.7.1.3,"['L-kynurenine [CPD:C00328]', 'H2O [CPD:C00001]']","['anthranilate [CPD:C00108]', 'L-alanine [CPD:C00041]']",R00987,"['Hydrolases', 'Acting on carbon-carbon bonds', 'In ketonic substances']",MGP003754
1.1.99.2,"['(S)-2-hydroxyglutarate [CPD:C03196]', 'acceptor [CPD:C00028]']","['2-oxoglutarate [CPD:C00026]', 'reduced acceptor [CPD:C00030]']",R00298,"['Oxidoreductases', 'Acting on the CH-OH group of donors', 'With unknown physiological acceptors']",MGP005942
6.1.1.4,"['ATP [CPD:C00002]', 'L-leucine [CPD:C00123]', 'tRNA(Leu) [CPD:C01645]']","['AMP [CPD:C00020]', 'diphosphate [CPD:C00013]', 'L-leucyl-tRNA(Leu) [CPD:C02047]']",R03657,"['Ligases', 'Forming carbon-oxygen bonds', 'Ligases forming aminoacyl-tRNA and related compounds']",MGP005200
6.1.1.4,"['ATP [CPD:C00002]', 'L-leucine [CPD:C00123]', 'tRNA(Leu) [CPD:C01645]']","['AMP [CPD:C00020]', 'diphosphate [CPD:C00013]', 'L-leucyl-tRNA(Leu) [CPD:C02047]']",R03657,"['Ligases', 'Forming carbon-oxygen bonds', 'Ligases forming aminoacyl-tRNA and related compounds']",MGP004653
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP003801
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP004864
2.3.1.43,"['phosphatidylcholine [CPD:C00157]', 'sterol [CPD:C00370]']","['1-acylglycerophosphocholine [CPD:C04230]', 'sterol ester [CPD:C01958]']",R02114,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP001802
2.7.10.2,"['ATP [CPD:C00002]', '[protein]-L-tyrosine [CPD:C00585]']","['ADP [CPD:C00008]', '[protein]-L-tyrosine phosphate [CPD:C01167]']",R02584,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-tyrosine kinases']",MGP001803
3.2.1.108,"['lactose [CPD:C00243]', 'H2O [CPD:C00001]']","['beta-D-galactose [CPD:C00962]', 'D-glucose [CPD:C00031]']",R01100,"['Hydrolases', 'Glycosylases', 'Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds']",MGP001807
1.1.1.27,"['(S)-lactate [CPD:C00186]', 'NAD+ [CPD:C00003]']","['pyruvate [CPD:C00022]', 'NADH [CPD:C00004]', 'H+ [CPD:C00080]']",R00703,"['Oxidoreductases', 'Acting on the CH-OH group of donors', 'With NAD+ or NADP+ as acceptor']",MGP001808
1.1.1.27,"['(S)-lactate [CPD:C00186]', 'NAD+ [CPD:C00003]']","['pyruvate [CPD:C00022]', 'NADH [CPD:C00004]', 'H+ [CPD:C00080]']",R00703,"['Oxidoreductases', 'Acting on the CH-OH group of donors', 'With NAD+ or NADP+ as acceptor']",MGP001809
1.1.2.4,"['(R)-lactate [CPD:C00256]', 'ferricytochrome c [CPD:C00125]']","['pyruvate [CPD:C00022]', 'ferrocytochrome c [CPD:C00126]', 'H+ [CPD:C00080]']",R00197,"['Oxidoreductases', 'Acting on the CH-OH group of donors', 'With a cytochrome as acceptor']",MGP006742
1.14.11.7,"['[procollagen]-L-proline [CPD:C01078]', '2-oxoglutarate [CPD:C00026]', 'O2 [CPD:C00007]']","['[procollagen]-trans-3-hydroxy-L-proline [CPD:C04397]', 'succinate [CPD:C00042]', 'CO2 [CPD:C00011]']",R03218,"['Oxidoreductases', 'Acting on paired donors, with incorporation or reduction of molecular oxygen', 'With 2-oxoglutarate as one donor, and incorporation of one atom of oxygen into each donor']",MGP004278
6.5.1.1,"['ATP [CPD:C00002]', ""(deoxyribonucleotide)n-3'-hydroxyl"", ""5'-phospho-(deoxyribonucleotide)m"", '[DNA ligase]-L-lysine', ""[DNA ligase]-N6-(5'-adenylyl)-L-lysine"", ""5'-(5'-diphosphoadenosine)-(deoxyribonucleotide)m""]","['(deoxyribonucleotide)n+m [CPD:C00039]', 'AMP [CPD:C00020]', 'diphosphate [CPD:C00013]', ""[DNA ligase]-N6-(5'-adenylyl)-L-lysine"", ""5'-(5'-diphosphoadenosine)-(deoxyribonucleotide)m"", '[DNA ligase]-L-lysine']",R00381,"['Ligases', 'Forming phosphoric-ester bonds', 'Ligases that form phosphoric-ester bonds (only sub-subclass identified to date)']",MGP001816
6.5.1.1,"['ATP [CPD:C00002]', ""(deoxyribonucleotide)n-3'-hydroxyl"", ""5'-phospho-(deoxyribonucleotide)m"", '[DNA ligase]-L-lysine', ""[DNA ligase]-N6-(5'-adenylyl)-L-lysine"", ""5'-(5'-diphosphoadenosine)-(deoxyribonucleotide)m""]","['(deoxyribonucleotide)n+m [CPD:C00039]', 'AMP [CPD:C00020]', 'diphosphate [CPD:C00013]', ""[DNA ligase]-N6-(5'-adenylyl)-L-lysine"", ""5'-(5'-diphosphoadenosine)-(deoxyribonucleotide)m"", '[DNA ligase]-L-lysine']",R00381,"['Ligases', 'Forming phosphoric-ester bonds', 'Ligases that form phosphoric-ester bonds (only sub-subclass identified to date)']",MGP001817
6.5.1.1,"['ATP [CPD:C00002]', ""(deoxyribonucleotide)n-3'-hydroxyl"", ""5'-phospho-(deoxyribonucleotide)m"", '[DNA ligase]-L-lysine', ""[DNA ligase]-N6-(5'-adenylyl)-L-lysine"", ""5'-(5'-diphosphoadenosine)-(deoxyribonucleotide)m""]","['(deoxyribonucleotide)n+m [CPD:C00039]', 'AMP [CPD:C00020]', 'diphosphate [CPD:C00013]', ""[DNA ligase]-N6-(5'-adenylyl)-L-lysine"", ""5'-(5'-diphosphoadenosine)-(deoxyribonucleotide)m"", '[DNA ligase]-L-lysine']",R00381,"['Ligases', 'Forming phosphoric-ester bonds', 'Ligases that form phosphoric-ester bonds (only sub-subclass identified to date)']",MGP001818
3.1.1.13,"['steryl ester [CPD:C01958]', 'H2O [CPD:C00001]']","['sterol [CPD:C00370]', 'fatty acid [CPD:C00162]']",R02115,"['Hydrolases', 'Acting on ester bonds', 'Carboxylic-ester hydrolases']",MGP001823
3.1.1.3,"['triacylglycerol [CPD:C00422]', 'H2O [CPD:C00001]']","['diacylglycerol [CPD:C00165]', 'carboxylate [CPD:C00060]']",R01369,"['Hydrolases', 'Acting on ester bonds', 'Carboxylic-ester hydrolases']",MGP001824
1.4.3.13,"['[protein]-L-lysine [CPD:C02188]', 'O2 [CPD:C00007]', 'H2O [CPD:C00001]']","['[protein]-(S)-2-amino-6-oxohexanoate [CPD:C03531]', 'NH3 [CPD:C00014]', 'H2O2 [CPD:C00027]']",R04239,"['Oxidoreductases', 'Acting on the CH-NH2 group of donors', 'With oxygen as acceptor']",MGP001831
2.3.1.23,"['acyl-CoA [CPD:C00040]', '1-acyl-sn-glycero-3-phosphocholine [CPD:C04230]']","['CoA [CPD:C00010]', '1,2-diacyl-sn-glycero-3-phosphocholine [CPD:C00157]']",R01318,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP005934
2.3.1.23,"['acyl-CoA [CPD:C00040]', '1-acyl-sn-glycero-3-phosphocholine [CPD:C04230]']","['CoA [CPD:C00010]', '1,2-diacyl-sn-glycero-3-phosphocholine [CPD:C00157]']",R01318,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP005351
2.3.1.23,"['acyl-CoA [CPD:C00040]', '1-acyl-sn-glycero-3-phosphocholine [CPD:C04230]']","['CoA [CPD:C00010]', '1,2-diacyl-sn-glycero-3-phosphocholine [CPD:C00157]']",R01318,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP006870
3.1.3.4,"['1,2-diacylglycerol 3-phosphate', 'H2O [CPD:C00001]']","['1,2-diacyl-sn-glycerol [CPD:C00641]', 'phosphate [CPD:C00009]']",R02239,"['Hydrolases', 'Acting on ester bonds', 'Phosphoric-monoester hydrolases']",MGP004603
3.1.3.4,"['1,2-diacylglycerol 3-phosphate', 'H2O [CPD:C00001]']","['1,2-diacyl-sn-glycerol [CPD:C00641]', 'phosphate [CPD:C00009]']",R02239,"['Hydrolases', 'Acting on ester bonds', 'Phosphoric-monoester hydrolases']",MGP003973
3.1.3.4,"['1,2-diacylglycerol 3-phosphate', 'H2O [CPD:C00001]']","['1,2-diacyl-sn-glycerol [CPD:C00641]', 'phosphate [CPD:C00009]']",R02239,"['Hydrolases', 'Acting on ester bonds', 'Phosphoric-monoester hydrolases']",MGP005802
3.1.1.34,"['triacylglycerol [CPD:C00422]', 'H2O [CPD:C00001]']","['diacylglycerol [CPD:C00165]', 'carboxylate [CPD:C00060]']",R01369,"['Hydrolases', 'Acting on ester bonds', 'Carboxylic-ester hydrolases']",MGP001834
2.3.1.135,"['phosphatidylcholine [CPD:C00157]', 'retinol---[cellular-retinol-binding-protein]']","['2-acylglycerophosphocholine', 'retinyl-ester---[cellular-retinol-binding-protein]']",R04514,"['Transferases', 'Acyltransferases', 'Transferring groups other than aminoacyl groups']",MGP003834
5.4.99.7,"['(3S)-2,3-epoxy-2,3-dihydrosqualene [CPD:C01054]']",['lanosterol [CPD:C01724]'],R03199,"['Isomerases', 'Intramolecular transferases', 'Transferring other groups']",MGP001840
3.3.2.6,"['leukotriene A4 [CPD:C00909]', 'H2O [CPD:C00001]']",['leukotriene B4 [CPD:C02165]'],R03057,"['Hydrolases', 'Acting on ether bonds', 'Ether hydrolases']",MGP001841
4.4.1.20,['leukotriene C4 [CPD:C02166]'],"['leukotriene A4 [CPD:C00909]', 'glutathione [CPD:C00051]']",R03059,"['Lyases', 'Carbon-sulfur lyases', 'Carbon-sulfur lyases (only sub-subclass identified to date)']",MGP001845
2.7.10.2,"['ATP [CPD:C00002]', '[protein]-L-tyrosine [CPD:C00585]']","['ADP [CPD:C00008]', '[protein]-L-tyrosine phosphate [CPD:C01167]']",R02584,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-tyrosine kinases']",MGP001849
3.2.1.113,"['Man9GlcNAc2-[protein]', 'H2O [CPD:C00001]', 'Man8GlcNAc2-[protein] (isomer 8A1,2,3B1,2)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B2)', 'Man6GlcNAc2-[protein] (isomer 6A1,2B2)', 'Man8GlcNAc2-[protein] (isomer 8A1,2,3B1,3)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B1)', 'Man6GlcNAc2-[protein] (isomer 6A1,2,3)']","['Man5GlcNAc2-[protein]', 'beta-D-mannopyranose [CPD:C02209]', 'Man8GlcNAc2-[protein] (isomer 8A1,2,3B1,2)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B2)', 'Man6GlcNAc2-[protein] (isomer 6A1,2B2)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B1)', 'Man6GlcNAc2-[protein] (isomer 6A1,2,3)']",(other,"['Hydrolases', 'Glycosylases', 'Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds']",MGP001864
3.2.1.113,"['Man9GlcNAc2-[protein]', 'H2O [CPD:C00001]', 'Man8GlcNAc2-[protein] (isomer 8A1,2,3B1,2)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B2)', 'Man6GlcNAc2-[protein] (isomer 6A1,2B2)', 'Man8GlcNAc2-[protein] (isomer 8A1,2,3B1,3)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B1)', 'Man6GlcNAc2-[protein] (isomer 6A1,2,3)']","['Man5GlcNAc2-[protein]', 'beta-D-mannopyranose [CPD:C02209]', 'Man8GlcNAc2-[protein] (isomer 8A1,2,3B1,2)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B2)', 'Man6GlcNAc2-[protein] (isomer 6A1,2B2)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B1)', 'Man6GlcNAc2-[protein] (isomer 6A1,2,3)']",(other,"['Hydrolases', 'Glycosylases', 'Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds']",MGP004397
3.2.1.113,"['Man9GlcNAc2-[protein]', 'H2O [CPD:C00001]', 'Man8GlcNAc2-[protein] (isomer 8A1,2,3B1,2)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B2)', 'Man6GlcNAc2-[protein] (isomer 6A1,2B2)', 'Man8GlcNAc2-[protein] (isomer 8A1,2,3B1,3)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B1)', 'Man6GlcNAc2-[protein] (isomer 6A1,2,3)']","['Man5GlcNAc2-[protein]', 'beta-D-mannopyranose [CPD:C02209]', 'Man8GlcNAc2-[protein] (isomer 8A1,2,3B1,2)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B2)', 'Man6GlcNAc2-[protein] (isomer 6A1,2B2)', 'Man7GlcNAc2-[protein] (isomer 7A1,2,3B1)', 'Man6GlcNAc2-[protein] (isomer 6A1,2,3)']",(other,"['Hydrolases', 'Glycosylases', 'Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds']",MGP004492
3.2.1.114,"['Man5GlcNAc3-[protein]', 'H2O [CPD:C00001]']","['Man3GlcNAc3-[protein]', 'alpha-D-mannopyranose [CPD:C00936]']",R05984,"['Hydrolases', 'Glycosylases', 'Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds']",MGP001866
3.2.1.114,"['Man5GlcNAc3-[protein]', 'H2O [CPD:C00001]']","['Man3GlcNAc3-[protein]', 'alpha-D-mannopyranose [CPD:C00936]']",R05984,"['Hydrolases', 'Glycosylases', 'Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds']",MGP001865
1.4.3.4,"[""RCH2NHR' [CPD:C21299]"", 'H2O [CPD:C00001]', 'O2 [CPD:C00007]']","['RCHO [CPD:C00071]', ""R'NH2 [CPD:C21300]"", 'H2O2 [CPD:C00027]']",R11354,"['Oxidoreductases', 'Acting on the CH-NH2 group of donors', 'With oxygen as acceptor']",MGP001867
1.4.3.4,"[""RCH2NHR' [CPD:C21299]"", 'H2O [CPD:C00001]', 'O2 [CPD:C00007]']","['RCHO [CPD:C00071]', ""R'NH2 [CPD:C21300]"", 'H2O2 [CPD:C00027]']",R11354,"['Oxidoreductases', 'Acting on the CH-NH2 group of donors', 'With oxygen as acceptor']",MGP001868
2.7.12.2,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Dual-specificity kinases (those acting on Ser/Thr and Tyr residues)']",MGP002443
2.7.12.2,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Dual-specificity kinases (those acting on Ser/Thr and Tyr residues)']",MGP002444
2.7.12.2,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Dual-specificity kinases (those acting on Ser/Thr and Tyr residues)']",MGP002445
2.7.12.2,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Dual-specificity kinases (those acting on Ser/Thr and Tyr residues)']",MGP002808
2.7.12.2,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Dual-specificity kinases (those acting on Ser/Thr and Tyr residues)']",MGP002446
2.7.12.2,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Dual-specificity kinases (those acting on Ser/Thr and Tyr residues)']",MGP002447
2.7.12.2,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Dual-specificity kinases (those acting on Ser/Thr and Tyr residues)']",MGP002448
2.7.11.25,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP001903
2.7.11.25,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP001904
2.7.11.25,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP001906
2.7.11.25,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP003059
2.7.11.25,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000648
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP003908
2.7.11.24,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP002435
2.7.11.24,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP002441
2.7.11.24,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP002439
2.7.11.24,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP002747
2.7.11.24,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP002442
2.7.11.24,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP000693
2.7.11.24,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP002436
2.7.11.24,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP002437
2.7.11.24,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP002438
2.7.11.24,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP002440
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP003423
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP003597
2.7.11.1,"['ATP [CPD:C00002]', 'protein [CPD:C00017]']","['ADP [CPD:C00008]', 'phosphoprotein [CPD:C00562]']",R00162,"['Transferases', 'Transferring phosphorus-containing groups', 'Protein-serine/threonine kinases']",MGP005677
6.1.1.10,"['ATP [CPD:C00002]', 'L-methionine [CPD:C00073]', 'tRNA(Met) [CPD:C01647]']","['AMP [CPD:C00020]', 'diphosphate [CPD:C00013]', 'L-methionyl-tRNA(Met) [CPD:C02430]']",R03659,"['Ligases', 'Forming carbon-oxygen bonds', 'Ligases forming aminoacyl-tRNA and related compounds']",MGP001870
